moveScoreRario,winnerScoreRario,points
5.235727170938628,0.8842631753339291,-105
7.571511319163928,0.5550238791349447,105
7.9736169974278726,0.643837506565307,-226
1.1780598786171592,0.20338036268631524,226
0.6133712096080534,11.085989649990081,-115
2.168132983925434,0.9982388742741389,115
1.3272161613615026,0.6567065805815103,231
1.9331544923574826,0.3076807957766613,-231
0.653132072315278,1.0219507757012687,2
6.2247963876462995,0.09643124559834307,-2
0.5781900902113366,0.02815795985875986,216
0.04776603701329645,0.19599360084571457,-216
7.288152366768564,0.1778335501934194,193
1.1209295040953857,2.074060636385941,-193
0.8551967714956665,2.5062633868264057,-233
0.4691791831624951,0.046719963212948315,233
0.0648196998252249,0.8426237701917609,-242
1.2131852715416964,0.19698448204814115,242
0.39174268001958396,0.9738312883499511,104
0.26714833067370647,3.62603141004174,-104
0.7929764525877263,2.0993411114040472,-222
0.6211428117385384,0.34412555933924205,222
1.637361512011073,1.1594197757006997,111
0.3654233570973054,0.7280021761776261,-111
1.3739722534570522,0.2904602946984861,206
0.4544318239122405,2.173912423925145,-206
0.31088761144237287,11.146875491079427,-131
0.9017428007519867,3.2255715728256322,131
1.0235696762641582,1.2874907710428092,-117
0.8507292595914916,0.7795907395007435,117
10.81086388271191,0.543114464615703,-235
1.3910623161551436,1.1173906105284825,235
1.0140517349598646,0.4363152273692097,224
0.7659980482642669,8.211027460126456,-224
0.8848501364134719,4.758011043184224,-229
2.0734693087202727,0.4269682521701542,229
0.3411932998353272,0.3712673826728054,114
1.1816885636385466,3.035646424746778,-114
1.117159857749134,3.5725961116140095,-212
0.5036608133183699,0.9800791040094088,212
0.13236628502264425,0.7967254205214487,4
7.790625002693257,2.1987484303126856,-4
0.1625715101503672,3.5783589401288576,0
0.029439056054801318,0.8658084872693834,0
0.7153441210018198,1.1570150812334796,213
0.24614958861583233,0.9500096733174932,-213
0.05487089927524894,3.691996413172099,-227
4.15332175875402,0.053819131670101036,227
0.30762923962815786,1.383279462874223,0
0.17917400521557925,0.7844356571678475,0
1.1613328498428301,0.5170532625865187,122
1.5770775022833299,0.5602552447596794,-122
2.0436451073507738,0.8018680748700838,-10
0.43258996217070006,0.42012754770207106,10
0.5661899257431702,1.0335618274799225,20
1.0300994929022782,1.5474846994313867,-20
0.15751135670543312,0.9866644340046504,-214
0.7625552704598568,0.5993039626278146,214
0.776156394394889,12.06307803908816,-128
0.22893270297323826,0.5933472429358493,128
0.1633994007826276,0.49419164411703287,239
0.6727137150529464,108.6002779687183,-239
0.8229136003441925,0.9698016408971197,257
1.0162811777808016,16.30249433784364,-257
0.07853014893344919,3.4993900843726657,112
0.18629332379836946,16.451414424163882,-112
0.694902898333937,2.3218355323903817,117
0.37753655206162456,0.6916927039160504,-117
0.757901616111747,1.748984189599526,-115
0.5282071176657888,0.45488687246289056,115
0.5904376314522921,0.7958646660896366,111
1.1185678262222127,1.7516461780001498,-111
1.0122417328219055,0.7591699944902439,236
0.3230186632981837,1.2296974006800803,-236
1.8441675442551746,3.947024193731231,-219
1.0715588023480498,0.5262713690396817,219
0.6528812041088949,0.9490053611426569,137
0.12442201221093621,0.9613713864878838,-137
0.15392313454973533,1.2908945057389776,-231
4.076118806816778,0.7999032266931322,231
1.018741059573801,0.4579267120815691,112
2.286581690270922,0.6037761886277591,-112
1.0070476904567502,1.1717800863061505,105
1.1329790754028521,0.28925592922663457,-105
0.3233266581450819,0.9368173279448107,248
0.406132144240349,11.896278380646654,-248
2.230742322547996,0.7581461279854593,227
0.8080265798056894,1.7330469620128517,-227
0.6043615600230806,0.8073324409901445,113
2.7223272494423236,1.7526335675777749,-113
2.0922354878806493,0.8320745884150695,218
1.3532482306506024,0.987164277386875,-218
5.195334901593325,0.6187006879743844,209
5.945292343047479,2.1777660131298155,-209
1.8676949555914903,0.4984525240421989,19
2.047737935767832,2.2068090161615026,-19
0.2634308887270565,0.9906817145112331,-12
1.0340560177807165,0.8828724010648644,12
0.5505459286408557,12.439033062768061,0
0.597465483778889,3.6546601111060295,0
320.79970028510564,0.15198152823007063,-242
0.16973330673358805,0.9834393310333881,242
0.6908351983589142,3.6103916418428814,-119
0.8535564054339903,2.736929473123661,119
0.919275802269276,1.650772046936644,-115
0.21202736498231817,0.23125515138885885,115
0.6231796813918995,0.7848381903560335,2
2.029123086140839,0.5024513654165306,-2
1.9598711870385959,1.2969044885593024,221
0.12772102783281936,1.3094764247797726,-221
1.166030947226157,1.0036031379878354,226
16.17665013293778,1.9653505098074597,-226
0.20652020910577087,1.19840832978848,233
0.9052030571435699,1.0404195934521545,-233
0.19809234507507328,1.1196003346011174,-102
8.024065730091316,4.321717125276983,102
0.3149481806637106,0.6328156778589729,100
0.9561303016983619,5.493925253659758,-100
0.24953359946283427,0.05669230171196551,-105
1.0513898565503796,0.3949698521520691,105
0.7664420930963356,1.2984238586507242,-213
1.4148089445532104,1.311200177215947,213
0.44739471605534686,0.8005607769446969,118
1.5587186763740504,0.9890408873023352,-118
1.5985636364995999,0.2551750862200454,231
1.1665054431277282,11.879340149026769,-231
0.8483971961820862,1.698566704216132,-12
0.2757766632962851,0.06623069394475678,12
18.402642936358344,0.050908216570287095,-239
0.4962782843778574,3.1764171611507828,239
18.47242193324932,0.41979183276518217,-237
0.36355907140874966,1.1848091199313777,237
0.6799605813502054,0.21777485206831063,-100
1.2005113587594942,0.0867572253568868,100
13.027127533233374,1.3530684379366467,-225
0.463168416105284,2.3161995558607806,225
0.7004074457392261,0.5226307232725848,-4
0.5605129849682632,1.6280501739524151,4
7.991451839920528,0.27844109051086197,-11
0.45559354570410593,2.0425034500537214,11
0.12421439961734272,0.10902021744130891,-116
0.2686024243420177,0.08681778216230002,116
0.40574597708236687,1.684148767203463,-107
1.2748501854107686,0.17478869918857196,107
1.2565262134223096,0.9442853191268559,219
0.3717586472360549,0.7553065341708382,-219
1.4092399621174199,0.6644952229187823,-104
1.6056579709430945,0.3829763401551798,104
2.6027356100112624,0.8769260730914226,113
166.50885398420937,1.9211648203341793,-113
5.867304276281158,14.67631134921126,-222
0.554618079167223,2.475486141174599,222
0.8308253652751396,0.22294368034672626,247
25.4867205588391,1.1602941426892928,-247
9.86988998230183,3.4835042721597818,-13
0.5942424301097802,0.5794271261377896,13
0.5691105577500165,0.03239170784362294,222
9.914501844044368,1.245783773018471,-222
2.0269691587471166,1.0864092475753575,-1
0.008935822961891276,0.7297224028713284,1
0.674846478267159,1.092957356058169,109
3.0196102851314284,1.2992789100390318,-109
1.980243162633474,4.406139621895181,-102
0.4019822138163208,4.264519457248407,102
0.180641863774203,0.6296206268039765,-15
0.28370206754750293,0.5970179928399245,15
0.19852870727673907,3.1868835472626555,-220
0.40625295199717404,0.068467554227058,220
0.6177457280260217,2.5933889288552616,-222
0.3925589484337568,0.5597767333393616,222
0.89734909948831,2.678533518959809,-227
0.7774922301337094,0.19565672880922974,227
0.36850737676574236,126.480468953375,244
13.150991199641341,0.15322328238607646,-244
0.9959676707025407,1.7009680330403598,87
1.7974617007860338,0.9571781307610133,-87
0.10798132685023423,1.108754940173283,-221
0.803193639632786,1.3532440244278638,221
22.0013902647032,0.6601880673791595,-230
0.2596670540765942,0.2804097244356511,230
0.16156457141104189,0.7438923238637838,-212
0.3340567155406963,0.6677554629439456,212
2.949676923688545,16.159299731252702,-238
0.7692597572069306,1.2532394723634859,238
2.0922514213374783,2.5787119495359025,8
1.6774235672768973,0.1695441102932554,-8
0.1969151383403,3.0578082865484566,-120
0.6290650160470137,1.790179474242615,120
0.9565341710588254,0.3577028460296667,104
0.8474019425524658,0.6513727962224779,-104
1.207576690616572,0.4675350982944519,234
0.3403349859257149,1.5144064093058702,-234
1.7455724239430412,1.8686874452323046,15
1.2903975843094264,4.852879652087966,-15
1.816289506717682,0.3751426138791405,-12
0.16079080641888827,0.2000857087538152,12
0.12313596769850617,2.9280201803033896,-240
1.7175608292697404,0.219477065259695,240
1.312502807202968,2.3725472503306144,-217
0.050878443212467914,2.33342605453682,217
0.976904431168444,0.3918330257235399,229
0.4604187848322416,2.6325004663434055,-229
212.12346905346345,0.3112146404565258,-226
3.1928081138729336,1.366754310857591,226
0.6284631660981378,0.7130776239886872,-223
0.9032856035014473,1.1972519391685401,223
1.9542798367233711,0.6057510174179158,228
0.9836413450887346,1.6258003408118784,-228
2.1779642279856,0.39776865673509326,101
0.7040126684694923,1.3831746250322428,-101
0.9339262856323187,1.5444325166651178,-110
0.8824077017457408,0.90989167154518,110
0.4920097066490271,0.011653790475325955,238
0.056209718733516816,1.0891957862894808,-238
1.2950110852102477,0.4300746779806158,228
0.6269877342058202,1.6565410510086322,-228
1.0596066220661244,0.969882985571806,-93
4.321916234281214,1.5061517603001782,93
0.8519257776614768,1014.9091010872053,-252
0.13014574289963532,0.06590930659166869,252
0.8099097279026883,3.5693412664310005,-229
0.5458599911004081,1.292351925813436,229
0.6331344424367827,0.17470238378430575,-223
0.7787743362248305,0.06582633943752306,223
2.058526064175209,0.7222353073856751,234
2.169883118994919,1.8413402439470354,-234
0.18430110182786344,0.8515831310166726,232
0.2867713213874156,11.080223592715027,-232
0.13203050197910393,0.5790124656549174,-217
0.2231399002439221,0.17366958897742257,217
0.497970473683275,0.36086467097299,16
0.6923713633178405,1.0528712802631859,-16
1.1404501259903648,0.16680006939240663,232
1.744299140313121,0.7173113803399246,-232
0.6626552283348511,0.678307500696596,-22
1.0565372692931185,1.109389543288492,22
0.6289909815047151,11.160492948069118,-106
7.114939353078075,0.2229782066689466,106
2.413611849160531,3.8845642178933693,14
0.08613639881685851,0.6677025954145224,-14
3.000947914125101,0.8002158162780567,229
0.7397413488357488,5.189240603053447,-229
0.4830466949846142,0.16219759915282184,117
0.34056456273537317,0.6068694834788773,-117
3.715295138319945,0.326199387914034,14
33.38368930711557,0.7482477129958808,-14
0.668912034856521,4.057711203282862,-244
0.5736468562272414,0.35642801749009234,244
1.880016822544035,1.740463214189099,23
3.721675225129587,0.6509082329861002,-23
0.10257590733178677,0.6227149818298982,207
0.15178818022401402,1.2679514661645295,-207
2.2647308232107957,5.186457418443561,-239
0.9957098565778272,0.8911641922381563,239
0.24597399100408338,0.20822479583896253,116
1.8326643942757943,0.43910167044703907,-116
0.20312467966081812,0.2020525072476335,221
1.2598071785598466,2.6216874790999154,-221
0.46651263088256606,4.456802221043748,0
0.22856040732659239,1.5392578036941398,0
0.9720537443483195,0.3264961524486207,-130
0.7776532636068046,1.041290359721484,130
9.997379306809954,0.9602772893833262,-231
4.208199863107552,0.03661239561062129,231
0.4319957661106071,2.2973735235698354,-236
2.08667484497016,1.3607744627437144,236
0.37545225417901007,0.9204559260849561,-5
0.7422284651706341,2.9869964795663564,5
0.9255324815515894,1.7914141478781378,223
0.8038826290206811,4.4795634000534506,-223
5.418524720308502,31.62277000436746,-133
0.17953738480126313,5.883748464350258,133
0.4399813152336786,55.651713435862575,-251
3.2199724574025947,0.7226776339932349,251
3.1541696759161377,0.056347430981774124,-239
1.1701740401054277,0.11130109455802338,239
0.35643662821690447,606.4283694104913,-235
0.5291697003963639,0.3120496330594526,235
0.4068309688053273,0.36066737847568836,2
2.5567938446923306,0.7203605535064301,-2
1.6164786372170694,4.165570511676176,-122
1.9579970759322505,4.319949247080456,122
1.5544762741639362,0.7848219445798963,227
0.4301044914295008,2.225761194807942,-227
0.16855750557228358,37.69582290355207,-98
131.43391109360374,2.82378915613802,98
1.5355597958217173,0.7715810410541989,222
0.13852789934057747,1.3925837371731684,-222
1.4813340782983797,250.50180619123682,-224
1.2266418006610655,0.6193892422558853,224
0.9093131105850877,0.5406867181202483,106
1.438543484851533,0.5655365092341031,-106
3.38971253122273,0.34221412564658965,-106
0.2613384060574182,0.26758474726503134,106
3.4012929167765718,4.650202104536294,-112
2.1619407497196974,0.9660898040111933,112
1.3496075837969397,1.2638033240792161,207
0.28607310661240537,1.1239759693081515,-207
0.9205676892200639,2.2169582192103157,-103
1.459968751384538,0.7033797037506503,103
1.6143961997429401,0.34548484074523483,221
0.8966021638467433,1.8390306330436967,-221
26.319832884302457,0.3164306470204554,-246
0.7169591006798587,0.11898795577205724,246
0.29346197825868325,3.032388421782714,-229
0.6124203910797417,0.45046629274232347,229
1.1757972216358912,0.31890057700649355,228
6.764725390804127,0.6371600407926568,-228
1.1096542796376874,0.3878381607903715,232
17.295658212988947,27.96514227882161,-232
1.1694575127725795,1.349476105496855,-98
6.748809810693708,0.1639247593125574,98
0.5192112630762905,1.1226500119674654,113
1.1748080444053401,3.4897192633183938,-113
1.2394349094780137,0.18745626889481526,230
0.5841902157230411,7.581497415574086,-230
1.0567054853491205,1.2000913898982153,-104
1.1839651642449438,0.787721612388509,104
7.520212525231863,1.2559651762508035,195
0.3414465017662592,3.5696057581873144,-195
1.7237524462477194,1.2459177818049962,8
0.6686441226601824,0.22504655784993668,-8
2.645423548492261,2.747523225456689,16
6.20545362026939,0.11040789497726593,-16
0.46975642381658234,1.0510060228881033,230
1.147556555649819,9.282956198630773,-230
0.01717790062716865,0.6531033445559068,-228
0.6293564819839385,1.1112909859528197,228
0.550294317241111,0.17827009319926185,-6
0.2902972619422074,0.1809171384280603,6
2.1451677624094767,0.23081455566296483,6
1.2143369483994326,1.516129805405559,-6
9.099554668046125,27.613647640405965,-243
0.37234172928176296,4.767352861083322,243
0.9966032121146821,0.003979511924200251,113
0.9245348368976861,1.3623117970452088,-113
0.8903659495321249,7.737626412101,-212
3.326529865495541,0.7534689352267997,212
0.8896955778713111,0.6243362274042821,-121
1.0298772811423667,1.0012554419298316,121
0.5183142662232278,0.12254317177844194,-114
0.659269221352364,0.9821323472782233,114
0.6286397193273973,0.06889988092546569,14
0.3517035805632976,0.6582642704786753,-14
0.2585724756974433,0.1639556456249792,-106
4.583813910311906,0.9751589527128738,106
3.5775580491097805,0.07019161799837031,100
11.164173576580769,3.8117144809024617,-100
0.6882086230618243,0.6299959585856362,128
0.6795904049957445,1.410915623605717,-128
0.6540160661778205,1.549556025400444,246
0.4371584635749779,4.89421902438994,-246
1.48942297575443,0.007171663660118922,14
11.506345405267316,2.161139212483143,-14
0.36315785914591836,3.4370424946932387,-8
1.7807350494650438,3.3478895030595135,8
3.3944242423286948,7.62770476621885,143
0.7519914702077877,158.15154913891803,-143
0.8310657038781721,16.16061798855753,-251
2.1513551073376287,0.43582270396926326,251
0.1441783647688114,5.268870220007158,-232
5.6573360899256375,0.7548945172783066,232
4.5738629760429435,3.111825639431009,-13
0.9303253818390987,0.39183422706664023,13
0.24598346269615423,0.9999898315284983,82
0.002409669827477417,0.7622213254123856,-82
3.304788000031397,4.7217923146619025,216
0.8088637720860972,1.4558292712177894,-216
0.36350455939526155,0.8637538246623648,-112
0.3411288412687377,0.361349921456018,112
0.5057606826349403,0.19617479851730357,0
0.49592969381904933,0.26092256701190064,0
12.902350446662751,1.4418255496228434,-226
1.2991481127882263,0.719915980758513,226
0.8105858780929245,1.5386470731089599,0
0.5812334507923717,1.07454928192111,0
0.8602110558233163,0.15199392324598643,-1
0.9145824258968108,1.0652609827328916,1
0.3487289856533783,2.0305359437411274,-112
0.09722956827689254,0.4303629404206414,112
7.751645820829346,22.48692613498028,-248
1.1322699828908187,0.13360173650065582,248
1.9021915127924647,0.5043172865070334,213
1.7497656037853815,0.5991599684711651,-213
0.557160795014809,0.4434161723319755,227
0.5174309178010924,1.0604958733083143,-227
0.7777680025231969,0.7602124590249595,102
1.251367743032597,1.5071914187037065,-102
0.5803133976723981,19.690181504591624,-234
0.8604202727653621,0.8205371913787546,234
1.087652876274865,0.10096060159041133,230
1.0071398616335783,3.890848109423231,-230
0.8791449494647171,1.0738762604285708,-226
0.3131604258255687,0.21774024411898257,226
3.5927310061367903,0.371732284085318,-7
1.0396347797498606,0.40535835381089563,7
7.035080195156497,1.9204719961962726,-221
1.1507520648073655,1.6364255446825382,221
1.4866590978158571,0.08076170211803327,-114
1.011825506874052,1.0860382800433068,114
1.7486253194750736,6.099215908376342,-231
0.6670640845051415,0.14061798172102566,231
1.1901963598057703,1.3758929720617126,214
0.4509617664481409,0.06404686151075227,-214
3.6164874251898484,10.854697373668868,-234
0.3980525107020445,0.01872351791589203,234
3.254514147819072,0.714142107378998,-229
1.9770937184270467,1.2926304196422804,229
1.2243672068047984,1.8667315322376183,232
24.159429232756565,0.14299073754645877,-232
1.0087958663383243,1.0193668096551738,-220
0.42775926909596534,1.546967688745068,220
5.374460124559312,0.16350779199532117,-231
0.7561295770956782,0.7044827385019247,231
0.3348922615631571,0.8997829503125664,-2
0.3787225167923047,0.18239759913583922,2
0.02725078509673834,6.608758037697675,-110
1.1517626960993852,0.5837683625618413,110
0.21051071950220598,0.5315438616603703,-105
0.8629699397058982,0.8686259285052598,105
0.8765583598937832,0.7871768071778222,-107
0.9749398493417115,0.39020303654433264,107
0.48012460307509325,1.1351555228379304,3
1.1268102298926517,1.544443681386507,-3
1.8113947330512081,0.8762467845730301,223
0.34911531958803904,0.8862598462895004,-223
0.23891940574682127,2.9834819107572743,-233
0.5769889769901748,0.8763104796284994,233
0.3106214933813781,0.8443980999174714,-104
0.7044372954965105,0.43662322995051117,104
1.4801729605541543,1.0449551978669944,-111
2.920902363870696,0.17465178865178752,111
0.18479099883035122,1.3853034560353097,0
1.0451515728981398,6.467981621581589,0
0.8561989178746173,0.9468828906295351,-106
2.638643697543095,0.4567111687303045,106
1.9242105811663561,1.16478964781456,119
7.096282106205084,1.959383289969216,-119
0.4769514448135997,0.011026004184343506,225
0.5079626201616317,1.627964586610382,-225
2.4672228785316177,2.7219755832610675,-122
0.5672851119730039,0.6457933684578439,122
0.4345726197896683,0.6629815151546002,-2
0.3567255199744998,0.21018513351301457,2
1.9041775354353343,0.3187782578853778,217
0.6799991670878105,5.217381885075839,-217
1.1672453698799656,1.277061439844948,-123
0.540837670374105,2.9675812409856457,123
1.463859197287964,2.922508724070375,-231
0.839892344782621,0.18101242052459,231
0.6839291565404684,1.6839370534432319,7
0.2601375934356654,0.7466616569792902,-7
1.0863148698840273,0.8788922159149756,253
2.681414767291115,57.51807525156782,-253
0.9630815250923661,27.00584162731868,-237
0.7812855539589426,0.5485701725636378,237
0.908994498894908,5.238758592490676,-124
0.7539627235629494,1.8570909130021243,124
0.9107342882571874,0.44847122574535636,9
2.4070594004115833,1.3947534957834125,-9
1.7347387259639444,0.7729581041940984,-222
1.357291076255711,0.7150952328637243,222
6.348748818074117,1.4018623652824185,-124
0.39978823367364774,0.9589393328038887,124
2.538360161301775,0.031180118728116737,-229
2.3386017981402305,0.6523143514355267,229
0.7010509597268327,10.656653138934105,0
0.45496390560771677,2.29892574370304,0
3.093479815660177,0.37955903542681657,3
0.9231508670017765,0.9484522665473137,-3
0.39326622812311063,1.049859281412995,225
208.34187840988312,0.6651776279476306,-225
0.8877613071624798,0.006039501588378322,221
1.3246569436847566,0.5684633165597344,-221
1.8869817502508381,1.339087575125193,-118
0.4934154814745636,0.8179057692307876,118
1.4353360930892165,1.2708056614617311,6
1.6643343895397478,0.8014121468641728,-6
6.306386698478769,0.1347154656031946,-230
0.4518993781157917,0.5725223187068736,230
0.00024603321023689256,0.7354721808062954,111
0.5318329974587328,2.1842670234863433,-111
4.404525456997242,1.3266756341473496,-6
1.1675976339579854,1.096959895605072,6
0.4552702332929851,2.3292516318267076,-228
0.8950329846179114,0.788504468917059,228
0.2858335715675201,0.03582590406391409,0
1.6696293064584282,0.8231667510853413,0
2.6066063962599295,0.15785524765311915,-106
2.2667192935759544,0.514647083953239,106
24.366065732104584,1.1482854229712451,-113
2.2217108599054387,0.7274434925288326,113
0.23635811831803522,3.957650525817171,2
4.2813659710704375,0.5247693232603664,-2
0.8756783734379038,0.26626889287924677,-217
0.6488408669662833,0.7393070191989096,217
2.8951463645729056,1.5373892875557815,-237
1.5779271492075866,0.5837030240287275,237
1.2375491256083544,0.5704747514523669,-210
3.1096706557271636,1.3947992841597343,210
1.131663905637975,1.4575239422922317,235
4.619433490631375,0.1141985659435218,-235
0.8054091102499327,1.1290675192263653,107
0.6607520014638499,0.8151176173026151,-107
0.37290239299184574,1.0938215054632465,122
1.2781503955697564,3.5566268613815235,-122
1.7401015208290447,26.834733764983326,-118
0.17473211090330346,2.3032711167330313,118
0.9983471856452552,5.80097169435715,10
0.15735425881116388,0.48087025063670324,-10
0.28832758760628163,4.95967189942431,-232
1.7582050774536557,0.5883621771521688,232
0.5605830815371519,2.5186131671554,-234
1.8912233855406608,0.020294661597118707,234
0.8375987984761395,792.341134714893,-249
0.8483059696204701,5.511626090701264,249
0.9821003879119662,0.3014160700263953,8
0.851292757442703,0.15519939187377804,-8
1.29946387523009,0.025362946088257975,-107
1.294561915192869,1.0830652129177956,107
2.314349189192185,2.1161770448906276,217
0.24597543848909884,0.22679719966856257,-217
0.2676177862753489,1.5479304451891125,229
6.596981670824429,1.346817803273126,-229
3.2795200850716744,0.7318335660899135,-110
1.1678792526286756,0.9148158314795511,110
0.24126709442073782,1.4357628609655566,-248
1.1178287015972015,0.13390713214039607,248
0.44161930580346687,2.133878575693536,-217
2.2893430163059643,3.2586815465964003,217
0.03714884623187769,3.744124291962328,-237
1.8493779471300131,0.6444211139567757,237
0.7373923188432985,1.7500669291818693,-9
10.037744140314564,2.005900883253953,9
0.4456254451590174,0.6963645771918483,-110
1.9082381769214185,0.5336191448940003,110
0.8533466909407535,8.555745748523254,-230
0.8270756589733829,1.6687896565520615,230
0.13871338749110362,0.7632488395112559,-104
0.7327766802594903,0.041044511669513985,104
0.46861669677181816,0.6560430008352651,-119
1.4306567287185656,0.00004362268963569912,119
0.5531780230496698,0.35826659763825475,211
0.4020392678029039,3.6339660914829777,-211
0.9903563741885807,2.2325567615528263,-230
1.603854864594484,0.7017959562980387,230
0.5459963775489153,0.9552513712275796,4
4.545092088887719,0.32107705421186145,-4
3.3750121694556348,1.6300240146525735,10
20.308072197496468,1.2506327030264055,-10
0.16656686482624755,0.3787300896123363,-222
0.691151104952824,0.0527532491033029,222
2.263794191821279,2.8811209871993375,-4
0.017199181729923164,1.5912364310508573,4
2.6188303654054463,0.9294941064223903,255
3.8637221315443018,136.02818597973823,-255
1.5243405100899514,1.4386259770711143,125
0.9941628406802496,1.0215954060484316,-125
0.9745895829904487,0.42343493618704303,115
0.42246626191249,0.3108465346633551,-115
0.31127732974664263,0.37651300845910407,6
3.5620649979247965,0.7356280289196777,-6
0.9906791872808451,1.1479837860953195,-2
0.35375076548644585,1.0629390929504738,2
2.422584192201484,1.6929853094988472,-224
1.4933180207940588,1.588817186835025,224
0.6706291249485786,0.8044868470096396,-112
0.32488707884709844,0.3246660634359871,112
3.8707296158773894,1.7749335301244953,256
0.319980719879667,10.123131913141135,-256
0.13232071382049607,0.22237932755248854,0
0.22424001118744816,0.7885424393233222,0
2.9926675173371766,0.32428845682971374,-116
0.6291059826432385,0.6034248919709063,116
0.11597160513282409,0.21636190296471605,112
0.058326928984432556,0.22222701638579762,-112
1.8454296045010523,0.9669218571749849,214
0.8763903816387614,3.8562234146492567,-214
98.2478673389996,6.151509300596855,-232
0.5915329869143676,1.3941378942990412,232
3.212420592211255,3.5222317083249504,225
3.8006226476762985,0.39190263119607627,-225
0.012173651823394187,1.3606136148279149,124
3.7246585694188523,34.21816242233496,-124
1.595058179898516,9.072943221618385,-8
4.906951813231291,0.6152485384113101,8
1.8468350187012914,0.6375722942324412,226
0.2291910069438874,2.368009419951014,-226
2.638017328621254,0.4979289513235142,98
0.3936774740420522,0.3332438556803943,-98
1.5031702812992553,0.825215322891135,-12
1.9346595427925533,0.7621540270466924,12
0.890635317950278,6.417076557782713,-239
1.314959923851225,2.916325360312049,239
0.6153521564817378,0.6342013022589854,110
0.6275925234802733,1.085961314949341,-110
2.7875949384317207,0.17113029918815978,207
0.7767063379202166,1.1203982214802455,-207
0.10793865085637856,3.8269160628186705,2
0.5117111771210145,0.5865429803350928,-2
0.02233172549214962,1.7290315837186683,-230
0.6218477267670537,0.2827789571023064,230
1.0206860862662113,16.680517818534273,-229
1.4915863848878528,0.13943202312481798,229
1.419794825536725,9.093657475217059,-210
7.351467159362601,1.006691919194961,210
0.9135690819013155,0.4114870895933683,-98
3.147254685857837,0.5555909297558379,98
1.5202865122802374,1.3898876995268414,206
0.19737523211897065,1.3453139048637082,-206
2.129535863673201,5.799803616393481,-226
0.3532871678813521,0.5196487770446033,226
1.2895192752948674,1.212085545441872,-220
1.1742136424471101,0.4641926926962939,220
0.365848742754737,0.5677867308862391,234
11.222669669096213,0.8986390861403554,-234
1.1312651331159398,12.755962193207429,-243
1.693024410944202,0.5698341178728827,243
0.8426095627953565,0.20465664093873537,219
1.0861510788183082,2.1161555151920224,-219
0.19761199675703794,2.4793553440204446,-118
0.6653262057222668,0.2726803286112979,118
2.07235017432143,0.11792160543579173,1
0.04314128982278592,1.3158510854182048,-1
1.4580389240598122,0.6079350543792671,-8
1.0905845336240214,1.8489200828355934,8
0.5522580059936604,1.857072163272178,100
0.1250798851269695,1.7029079629609039,-100
0.9624873442353986,1.4132803195952568,-206
1.5232653400832084,0.366895325293726,206
49.24632899447497,1.2439834832601422,-243
1.4346405542844773,0.3840264942509817,243
2.384642245509184,0.6816171387809044,110
1.6539946596584665,1.1615060469374794,-110
1.1768669321983636,1.0017695379568403,200
1.2772490355470811,0.3123399083876193,-200
3.295737413654772,2.6150654655714565,246
0.7750770602165689,246.29192225240593,-246
0.9143832021775928,0.661004318820252,120
20.19921903334767,1.4740152753635518,-120
0.4214281046351641,0.6316781764591141,110
4.305548313035749,2.1006869716202985,-110
0.42703651860206016,2.48611787595252,-228
0.697569610617874,0.32715726537696266,228
